term_seq_id,term_code,subj_code,crse_code,crse_title,sctn_code,Instructor,Total Grades,4.0,3.5,3.0,2.5,2.0,1.5,1.0,0.0,I,W,P,N,DF,U,V,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,AU,ET,CP,NGR,blank
1196,SS20,EGR,100,Intro to Engineering Design,011,"MORGAN,JENAHVIVE K",40,25,7,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,012,"MORGAN,JENAHVIVE K",27,20,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,013,"MORGAN,JENAHVIVE K",22,15,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,014,"MORGAN,JENAHVIVE K",30,17,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,015,"MORGAN,JENAHVIVE K",25,16,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,016,"MORGAN,JENAHVIVE K",19,11,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,017,"MORGAN,JENAHVIVE K",39,17,9,7,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,018,"MORGAN,JENAHVIVE K",25,11,3,3,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,019,"MORGAN,JENAHVIVE K",19,12,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,020,"MORGAN,JENAHVIVE K",21,12,4,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,021,"MORGAN,JENAHVIVE K",44,24,8,4,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,022,"MORGAN,JENAHVIVE K",42,28,6,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,023,"MORGAN,JENAHVIVE K",43,28,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,024,"MORGAN,JENAHVIVE K",43,29,4,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,100,Intro to Engineering Design,025,"MORGAN,JENAHVIVE K",41,25,5,2,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,001,"SMITH,JASON S",28,22,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,002,"SMITH,JASON S",27,15,3,4,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,003,"SMITH,JASON S",26,12,3,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,004,"SMITH,JASON S",28,17,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,005,"SMITH,JASON S",27,14,4,0,1,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,006,"SMITH,JASON S",28,20,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,007,"SMITH,JASON S",29,16,2,3,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,008,"SMITH,JASON S",16,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,009,"SMITH,JASON S",29,20,4,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,010,"SMITH,JASON S",28,14,8,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,011,"SMITH,JASON S",12,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,102,Intro to Engineering Modeling,012,"SMITH,JASON S",11,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,160,Success in Engr and STEM,740,"FOSTER,KYLE P",31,20,3,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,393,Engineering Cooperative Ed,001,"FRIEDRICH,BERNADETTE J | LIECHTY,KYLE L | MANGIAVELLANO,RACHEL L | MOTSCHENBACHER,GARTH D",41,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,393,Engineering Cooperative Ed,002,"FRIEDRICH,BERNADETTE J | LIECHTY,KYLE L | MANGIAVELLANO,RACHEL L | MOTSCHENBACHER,GARTH D",26,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,393,Engineering Cooperative Ed,003,"FRIEDRICH,BERNADETTE J | LIECHTY,KYLE L | MANGIAVELLANO,RACHEL L | MOTSCHENBACHER,GARTH D",44,0,0,0,0,0,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,393,Engineering Cooperative Ed,601,"COLBRY,KATY L | FRIEDRICH,BERNADETTE J",18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EGR,891,Selected Topics,002,"SARKAR,DEBJANI",24,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENE,280,Principle of Envir Engr & Sci,001,"XAGORARAKI,IRENE",147,76,41,13,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENE,421,Engineering Hydrology,001,"POKHREL,YADU",28,17,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENE,422,Applied Hydraulics,001,"MANTHA,PHANIKUMAR S",54,10,8,14,9,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENE,487,Microb for Envir Sci & Eng,001,"CUPPLES,ALISON M",44,14,19,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENE,489,Air Pollution Science Engr,001,"MASTEN,SUSAN J",66,15,11,14,10,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENE,801,Dynamics of Environ Systems,001,"TARABARA,VOLODYMYR V",12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,129,Introduction to Reading Poetry,001,"ARCH,STEPHEN C",34,12,9,4,3,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,140,Literature and Society,001,"PHILLIPS,NATALIE M",38,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,142,Introduction to Popular Lit,001,,40,28,7,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,200,Creative Writing Community,001,,27,0,0,0,0,0,0,0,0,1,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,204,Topics North Amer Literature,001,"CONTRERAS,SHEILA M",25,16,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,206,Topics in Global Literatures,001,,16,9,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,210,Foundations Literary Study I,002,,23,12,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,210,Foundations Literary Study I,003,"PANUSKA,SARAH M | STOWE,DAVID W",14,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,210,Foundations Literary Study I,004,"PAULA,LEONORA S",23,19,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,210,Foundations Literary Study I,006,"BURNS,BRIAN E",24,10,5,4,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,211H,Foundation in Literary Studies,001,"FITZPATRICK,KATHLEEN",25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,223,Intro Creative Non-Fict Writ,001,"MILBRODT,TERESA A",13,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,226,Intro to Creative Writing,001,"ENSOR,HANNAH D",25,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,226,Intro to Creative Writing,002,"VANDONKELAAR,CURTIS A",23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,226,Intro to Creative Writing,003,"MILBRODT,TERESA A",24,18,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,228,Intro to Fiction Writing,001,"MILBRODT,TERESA A",24,18,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,229,Introduction to Poetry Writing,001,"ENSOR,HANNAH D",25,16,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,280,Foundations Literary Study II,001,"MCCLEESE,NICOLE L",17,10,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,280,Foundations Literary Study II,002,"LAM,JOSHUA D",20,4,6,5,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,280,Foundations Literary Study II,003,"SINGH,JYOTSNA G",11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,302,Intro to the English Language,001,"JOHNSON,LAMAR L",16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,302,Intro to the English Language,002,"WANG,XIQIAO",13,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,308,Literature for Young Adults,001,"JOHNSON,LAMAR L",28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,318,Readings in Shakespeare,001,"DENG,STEPHEN S",38,12,8,10,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,320B,Meth Literary History: Region,002,"MCCLEESE,NICOLE L",21,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,320C,Meth Literary History: Canon,001,"RACHMAN,STEPHEN D",19,15,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,320D,Meth Lit Hst:Creative Writing,001,"HENRY,GORDON D",35,27,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,323,Readings in Non-Fiction,001,"LAM,JOSHUA D",27,7,12,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,342,Readings in Popular Lit Genres,001,,33,26,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,350,Readings African or African Am,001,,33,25,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,353,Readings in Women Writers,001,"CONTRERAS,SHEILA M",31,19,5,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,360,Studies Postcol Diaspora (W),001,"HASSAN, D",13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,362,Studies Modern/Contemp Lit (W),001,"JOHNSEN,WILLIAM",23,20,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,368,Studies Medieval/Early Mod (W),001,"SINGH,JYOTSNA G",17,9,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,413,Crit Questns Lang & Comp (W),001,"BAKER BELL,APRIL",18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,413,Crit Questns Lang & Comp (W),002,"BUTLER,TAMARA T",13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,429,Advanced Poetry Writing,001,"ENSOR,HANNAH D",14,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,440,Seminar in Popular Culture St,001,"BOYADJIAN,TAMAR M",15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,473B,Law and Literature,001,"HENRY,GORDON D",19,13,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,478B,Literature and Visual Culture,001,"CHAMBLISS,JULIAN C",18,6,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,484B,"Crit Questns Region, School",001,"WATTS,EDWARD S",17,8,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENG,999,Doctoral Dissertation Research,001,,27,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENT,111,Basic of Applied Entomology,302,"RUSSELL,HOWARD L",15,6,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENT,205,"Pests, Society and Environment",001,"LORENZ,AMANDA R",125,107,6,4,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENT,205,"Pests, Society and Environment",002,"BIRD,GEORGE W",21,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENT,451,Insect Physiology,001,"CHUNG,HENRY",15,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENT,479,Organic Pest Management (W),001,"GRIESHOP,MATTHEW J",25,15,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENT,899,Master's Thesis Research,001,,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ENT,999,Doctoral Dissertation Research,001,,13,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EPI,280,App Methods Health Studies I,001,"PATHAK,DOROTHY R",25,18,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EPI,390,Disease in Society,001,"BARONDESS,DAVID A",267,60,40,44,44,28,16,21,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EPI,840,Clin Epi Healthcare Practice,730,"WASILEVICH,ELIZABETH",64,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,EPI,920,Adv Meth Epid & Appl Stat,001,"TODEM,DAVID",14,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESHP,170,Startup: Bus Model Dev,001,"WIGNER,AUBREY",48,41,2,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESHP,190,The Art of Starting,001,"BROWN,RENEE C | SNITGEN,MICHELLE | SZYMUSIAK,KENNETH P",47,29,4,4,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESHP,190,The Art of Starting,002,"SZYMUSIAK,KENNETH P",47,27,6,7,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESHP,190,The Art of Starting,003,"KANE,NEIL D | MICELI,KEVIN A | SZYMUSIAK,KENNETH P",50,30,6,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESHP,190,The Art of Starting,004,"STEWART,THOMAS | SZYMUSIAK,KENNETH P | WIGNER,AUBREY",46,30,3,9,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESHP,190,The Art of Starting,005,"KANE,NEIL D | MICELI,KEVIN A | SZYMUSIAK,KENNETH P",46,18,14,5,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESHP,190,The Art of Starting,006,"STEWART,THOMAS | SZYMUSIAK,KENNETH P | WIGNER,AUBREY",46,23,6,5,6,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESHP,190,The Art of Starting,007,"SZYMUSIAK,KENNETH P",24,16,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESHP,202,Entrepreneurship Abroad,750,"RUVIO,AYALLA A",12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESHP,491,Special Topics In Entrepreneur,001,"KANE,NEIL D",14,5,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,ESP,800,Intro to Environ Sci & Policy,001,"ZHANG,WEI | ZWICKLE,ADAM K",13,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FCM,590,Spec Prob in Family Medicine,301,"BRYCE,RICHARD L",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
1196,SS20,FCM,620,Core Family Medicine Clerkship,301,"TOLSON,ROSEMARIE T",18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FCM,620,Core Family Medicine Clerkship,302,"TOLSON,ROSEMARIE T",15,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FCM,621,Family Med Specialty Rotation,302,"TOLSON,ROSEMARIE T",11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1196,SS20,FCM,621,Family Med Specialty Rotation,303,"TOLSON,ROSEMARIE T",12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1196,SS20,FCM,622,Core Family Med Sub-Internship,301,"TOLSON,ROSEMARIE T",33,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
1196,SS20,FCM,622,Core Family Med Sub-Internship,302,"TOLSON,ROSEMARIE T",36,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1196,SS20,FCM,622,Core Family Med Sub-Internship,303,"TOLSON,ROSEMARIE T",29,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
1196,SS20,FCM,650,Principles of Family Medicine,301,"KEENUM,AMY J",218,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,250,Careers in Finance,001,"SIMONOV,",37,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,311,Financial Management,001,"RIMER,THOMAS",100,66,18,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,311,Financial Management,002,"RIMER,THOMAS",325,201,70,25,13,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,311,Financial Management,003,"CARMICHAEL,RALPH",45,36,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,311,Financial Management,005,"QIU,MINGMING",42,22,8,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,311,Financial Management,006,"QIU,MINGMING",33,16,6,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,311H,Financial Management,001,"QIU,MINGMING",23,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,312,Introduction to Investments,001,"WIGGINS,JAMES B",38,10,9,10,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,312,Introduction to Investments,002,"ISRAELSEN,RYAN D",45,31,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,312,Introduction to Investments,003,"ISRAELSEN,RYAN D",43,27,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,312,Introduction to Investments,004,"NEZAFAT,PEDRAM",42,24,5,3,2,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,320,Introduction to Finance,001,"RIMER,THOMAS",379,194,64,49,21,19,12,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,FI,321,Theory of Investments,001,"IVKOVICH,ZORAN",30,16,4,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
