term_seq_id,term_code,subj_code,crse_code,crse_title,sctn_code,Instructor,Total Grades,4,3.5,3,2.5,2,1.5,1,0,I,W,P,N,DF,U,V,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,AU,ET,CP,NGR,blank
1206,SS21,CSS,441,Plant Breeding & Biotechnology,730,"WEEBADDE,CHOLANI K",40,22,12,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSS,451,Biotech for Plant Breeding,1,"DOUCHES,DAVID | SONG,GUO-QING",18,10,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSS,455,Pollutants in Soil and Water,1,"BOYD,STEPHEN A | LI,HUI | TIEDJE,JAMES",17,5,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSS,488,Cropping Systems,1,"RENNER,KAREN A",25,13,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSS,844,Frontiers in Comp and Plant Sc,1,"THOMPSON,ADDIE M",13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSS,880,Sci Comm and Prof Dev,1,"MIESEL,JESSICA R",15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSS,893,Selected Topics,2,"GOMEZ,FRANCISCO E",13,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSS,899,Master's Thesis Research,1,NULL,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSS,999,Doctoral Dissertation Research,1,NULL,23,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,200,Introduction to Sustainability,1,"RAVEN,MATT R",83,55,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,200,Introduction to Sustainability,2,"KAPLOWITZ,MICHAEL D",87,66,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,215,Intl Devel and Sustainability,1,"TRAORE,ABOU",49,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,221,Seminar Env Sust Careers,301,"NELSON,CHARLES M",73,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,259,Sustainable Energy & Society,1,"BESSETTE,DOUGLAS L",89,31,21,15,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,273,Intro to Travel and Tourism,1,"EUSTICE,CRYSTAL L",123,96,5,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,276,Sust Our Ntl Parks & Rec Lands,1,"PASKUS JR,JOHN J",66,18,14,12,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,278,"Intro Cons, Rec & Environ Enf",301,"NELSON,CHARLES M",23,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,300,Theoretical Fnd Sustainability,1,"KERR,JOHN M",31,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,300,Theoretical Fnd Sustainability,2,"HODBOD,JENNIFER E",27,6,9,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,301,Community Engage Sustain (W),1,"GORALNIK,ALLISON K",44,25,8,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,310,Hist Env Thought and Sust,1,"EUSTICE,CRYSTAL L",51,38,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,320,Environmental Planning & Mgt,1,"PASKUS JR,JOHN J",47,13,7,6,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,343,Community Food & Agr Systems,1,"HOWARD,PHILIP H",47,30,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,354,Water Resources Management,1,"KLINE-ROBACH,RUTH E",40,16,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,431,Interp and Visitor Info Sys,1,"VANDERSTOEP,GAIL A",11,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,433,Grantwriting & Fund Devel,1,"WRIGHT,WYNNE",48,5,17,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,453,Watershed Planning and Mgmt,1,"KLINE-ROBACH,RUTH E",12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,464,Env & Nat Res Policy in MI,1,"WILSON,ROBERT M",48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,473,Soc Entrep and Comm Sust,1,"MCCOLE,DANIEL T",41,23,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,474,Tourism Management,1,"PERRY,ELIZABETH E",22,17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,CSUS,491,Spec Top in Com Sustainability,2,"WARSAW,PHILLIP M",14,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,DAN,251,Introduction to Dance,1,"WILLCUTS,BRADLEY H",18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,DAN,300,Dance Practicum,1,"WILLCUTS,BRADLEY H",13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,DAN,451,Dance Technique III,1,"HAUSER,ALISA",27,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,DAN,451,Dance Technique III,2,"WILLCUTS,BRADLEY H",29,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,315,Student Leadership Training,1,"WAWRZYNSKI,MATTHEW R",21,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,315,Student Leadership Training,2,"WAWRZYNSKI,MATTHEW R",22,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,315,Student Leadership Training,7,"WAWRZYNSKI,MATTHEW R",22,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,361,Educ Reform & Policy Analysis,1,"JACOBSEN,REBECCA J",27,11,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,801,Leadership & Organ Development,730,"SMITH,BETSANN",13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,812,Analysis School Organizations,701,"TORRES,CHRIS",12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,840,Inquiry Postsecondary Educ,730,"CANTWELL,BRENDAN J",19,15,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,850,Multicultural Education,730,"SERNA,GABRIEL",20,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,860,Concept of Learning Society,730,"WEILAND,STEVEN",20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,861,Adult Learning,730,"DIRKX,JOHN M",15,10,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,871,Collegiate Contexts Tchg & Lrn,730,"SHAHJAHAN,RIYAD A",24,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,889,Res Assessment in Student Aff,1,"WAWRZYNSKI,MATTHEW R",15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,893,Prof Dev Sem in Student Affair,2,"SHEA,HEATHER D",15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,923,Organizing For Learning,701,"STEIN,KRISTY C",11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,926,School Finance and Operations,1,"ARSEN,DAVID D",18,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,955B,Field Res Methods Ed Admn,1,"GONZALES,LESLIE D",12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,981B,Capstone II,740,"STEIN,KRISTY C",13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,982B,Capstone Seminar II,740,"STEIN,KRISTY C",13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EAD,999,Doctoral Dissertation Research,1,NULL,67,0,0,0,0,0,0,0,0,0,0,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,201,Introduction to Microeconomics,1,"ACKERMANN,JEFFREY A",589,201,144,77,23,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,201,Introduction to Microeconomics,2,"ACKERMANN,JEFFREY A",475,142,110,85,19,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,201,Introduction to Microeconomics,3,"ACKERMANN,JEFFREY A",306,96,67,59,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,201,Introduction to Microeconomics,4,"AMSLER,CHRISTINE E",191,63,63,23,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,201,Introduction to Microeconomics,6,"FISHER,RONALD",67,24,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,202,Introduction to Macroeconomics,1,"GODDEERIS,JOHN H",354,70,61,57,25,13,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,202,Introduction to Macroeconomics,2,"GODDEERIS,JOHN H",462,103,65,65,29,16,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,202,Introduction to Macroeconomics,3,"ELDER,TODD E",250,84,66,43,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,202,Introduction to Macroeconomics,4,"MARTIN,LAWRENCE W",249,82,60,22,12,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,251H,Microeconomics & Public Policy,1,"MUKHERJEE,ARIJIT",22,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,252H,Macroeconomics & Public Policy,1,"ARAUJO,LUIS",23,8,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,301,Intermediate Microeconomics,1,"MUKHERJEE,ARIJIT",101,17,11,12,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,301,Intermediate Microeconomics,2,"MUKHERJEE,ARIJIT",101,25,21,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,302,Intermediate Macroeconomics,1,"SHEVCHENKO,ANDREI L",95,17,22,19,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,302,Intermediate Macroeconomics,2,"WILSON,PATRICIA F",93,25,3,16,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,310,Economics Developing Countries,1,"ELDER,TODD E",117,38,23,10,3,3,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,330,Money Bank & Fin Markets,301,"CAO,QINGQING | ELDER,TODD E",99,29,21,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,332,Monetary Pol Analysis Fed Chal,1,"DOBLAS-MADRID,ANTONIO | ELDER,CAREY L",12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,340,Survey of Interntl Economics,1,"ZHU,CHUN",86,15,20,13,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,340,Survey of Interntl Economics,2,"ZHU,CHUN",61,12,16,12,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,340,Survey of Interntl Economics,3,"MATUSZ,STEVEN J",105,14,12,13,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,380,Labor Relat & Labor Market Pol,1,"BIDDLE,JEFF E",41,4,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,402,Advanced Macroeconomics,1,"ARAUJO,LUIS",50,7,7,7,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,420,Intro to Econometric Methods,1,"ANDERSON,SOREN T",87,7,9,11,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,420,Intro to Econometric Methods,2,"KIRKPATRICK,JUSTIN",29,2,2,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,420,Intro to Econometric Methods,3,"ANDERSON,SOREN T",36,1,9,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,421,Advanced Econometric Methods,1,"VOGELSANG,TIMOTHY J",44,16,10,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,425,Law and Economics (W),1,"MARTIN,LAWRENCE W",58,8,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,438,Urban Economics (W),1,"ZOU,BEN",59,15,7,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,440,International Trade (W),1,"WILSON,JOHN D",56,12,8,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,441,International Finance (W),1,"MATUSZ,STEVEN J",50,21,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,450,Econ of Environmental Pol (W),1,"ZHAO,JINHUA",51,6,4,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,491,Advanced Topics in Economics,2,"ZHAO,JINHUA",20,3,4,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,495,Econ Poverty & Income Dist (W),1,"BALLARD,CHARLES L",58,12,14,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,499,Senior Seminar Econ Majors (W),2,"BIDDLE,JEFF E",11,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,499,Senior Seminar Econ Majors (W),3,"MARTIN,LAWRENCE W",25,3,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,812B,Microeconomics II,1,"ZHANG,HANZHE",28,11,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,813B,Macroeconomics II,1,"SHEVCHENKO,ANDREI L",18,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,820B,Econometrics IB,1,"WOOLDRIDGE,JEFFREY M",32,11,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,823,Applied Econometrics,1,"WOOLDRIDGE,JEFFREY M",34,19,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,951,Res Seminars Adv Tpcs II,1,"KIRKPATRICK,JUSTIN",12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,EC,999,Doctoral Dissertation Research,1,"ELDER,TODD E",48,0,0,0,0,0,0,0,0,0,0,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,101,Introduction to ECE,1,"ASLAM,DEAN M",11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,201,Circuits and Systems I,1,"DEB,KALYANMOY",86,13,15,8,4,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,202,Circuits and Systems II,1,"WANG,BINGSEN",52,14,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,202,Circuits and Systems II,2,"WANG,BINGSEN",65,17,13,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,203,Circuits Lab,1,"QIU,ZHEN",15,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,203,Circuits Lab,2,"QIU,ZHEN",17,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,203,Circuits Lab,3,"QIU,ZHEN",16,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,203,Circuits Lab,4,"QIU,ZHEN",15,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,203,Circuits Lab,7,"QIU,ZHEN",13,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,230,Digital Logic Fundamentals,1,"LI,WEN",99,29,12,14,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,280,Electrical Engr Analysis,1,"HAN,MING | UDPA,LALITA",51,11,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,280,Electrical Engr Analysis,2,"HAN,MING | UDPA,LALITA",57,15,12,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,302,Electronic Circuits,1,"BARYSHEV,SERGEY V",64,3,17,8,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,303,Electronics Laboratory,1,"GROTJOHN,TIMOTHY",15,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,303,Electronics Laboratory,2,"GROTJOHN,TIMOTHY",14,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,303,Electronics Laboratory,3,"GROTJOHN,TIMOTHY",17,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,303,Electronics Laboratory,4,"GROTJOHN,TIMOTHY",16,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,303,Electronics Laboratory,6,"GROTJOHN,TIMOTHY",16,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,305,Electromag Fields & Waves I,1,"AYRES,VIRGINIA M",65,29,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,313,Control Systems,1,"KIUMARSI KHOMARTASH,BAHARE",72,45,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,320,Energy Conver & Power Electron,1,"FOSTER,SHANELLE N",77,27,16,8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,331,Microprocessors & Digital Sys,1,"MAHAPATRA,NIHAR R",11,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,331,Microprocessors & Digital Sys,2,"MAHAPATRA,NIHAR R",11,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,331,Microprocessors & Digital Sys,3,"MAHAPATRA,NIHAR R",11,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,331,Microprocessors & Digital Sys,4,"MAHAPATRA,NIHAR R",11,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,331,Microprocessors & Digital Sys,5,"MAHAPATRA,NIHAR R",12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,331,Microprocessors & Digital Sys,6,"MAHAPATRA,NIHAR R",12,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,331,Microprocessors & Digital Sys,7,"MAHAPATRA,NIHAR R",12,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,331,Microprocessors & Digital Sys,8,"MAHAPATRA,NIHAR R",11,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,SS21,ECE,345,Electronic Instrument & System,1,"WANG,BINGSEN",18,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
