,subject,subject_desc,course,prof,effective_prof,worthwhile_course,help_available,workload,course_organization,course_interest
600,DAN,Dance,300,Bradley Harris Willcuts,0.9,0.9500000000000001,0.8500000000000001,0.9500000000000001,0.8500000000000001,0.9500000000000001
601,DAN,Dance,351,ALISA HAUSER,0.9807750000000001,0.9230923092309231,0.9583468746614667,0.9807750000000001,0.9615500000000001,0.9423250000000001
602,DAN,Dance,352,Bradley Harris Willcuts,0.96875,0.96875,0.9500000000000001,0.96875,0.953125,0.9500000000000001
603,DAN,Dance,452,Bradley Harris Willcuts,0.94445,0.94445,0.8889,0.944425,0.94445,0.9583041695830417
604,DH,Digital Humanities,491,Christina Boyles,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
605,EAD,Educational Administration,315,Matthew R Wawrzynski,0.8640480309351785,0.8405590559055905,0.8596977714460159,0.8534853485348534,0.8621,0.8405500000000001
606,EAD,Educational Administration,361,Rebecca J Jacobsen,0.9411941194119413,0.9559000000000001,0.9117911791179117,0.9559000000000001,0.9264749999999999,0.9264926492649266
607,EAD,Educational Administration,491,Heather Danelle Shea,0.7968550786230343,0.7833333333333333,0.7499999999999999,0.7833333333333332,0.7678647953717592,0.7333333333333334
608,EC,Economics,201,Jeffrey Alan Ackermann,0.797125,0.750425,0.8281707194026838,0.795325,0.7936249999999999,0.6661583841615838
609,EC,Economics,201,Kiwon Kang,0.646994839623596,0.6114119433198381,0.7231333958138082,0.7300900627403358,0.7259109311740891,0.5467817022568566
610,EC,Economics,201,Ronald Fisher,0.826075,0.7445749999999999,0.7778,0.80555,0.831525,0.6413
611,EC,Economics,202,Jeffrey Alan Ackermann,0.8532853285328532,0.8302919708029196,0.8655399877275518,0.8437499999999999,0.8496750000000001,0.735525
612,EC,Economics,202,John H Goddeeris,0.6073582629674307,0.6036591478696742,0.6840398365679264,0.6727922792279227,0.6618999999999999,0.5666245578575039
613,EC,Economics,202,Lawrence W Martin,0.5189691656590084,0.5459441691109539,0.6021314843348742,0.6302650141072148,0.5135052492100702,0.5706048958122596
614,EC,Economics,251H,Arijit Mukherjee,0.6730999999999999,0.5961596159615962,0.7692499999999999,0.6346134613461346,0.7308,0.5769326932693271
615,EC,Economics,252H,Luis Fernando O Araujo,0.48960000000000004,0.4583041695830417,0.6847610601001669,0.5521,0.583375,0.5543195680431957
616,EC,Economics,301,Hanzhe Zhang,0.762625,0.7920249999999998,0.775225,0.8109189081091892,0.7899499999999998,0.78125
617,EC,Economics,301,Stacy Ann Dickert-Conlin,0.8611249999999999,0.8611249999999999,0.8333499999999999,0.7499750000000001,0.791625,0.8611249999999999
618,EC,Economics,302,Raoul Minetti,0.6271558245083206,0.6486786362719388,0.6294237394300031,0.6859051941502772,0.6271558245083206,0.7139975796692216
619,EC,Economics,302,Luis Fernando O Araujo,0.5978347834783478,0.6022647735226477,0.6704307820995399,0.6848000000000001,0.56525,0.7173499999999999
620,EC,Economics,310,Christian Robert Ahlin,0.8139250000000001,0.77645,0.829375,0.8313831383138314,0.811018898110189,0.7673982601739826
621,EC,Economics,330,Qingqing Cao,0.6620499999999999,0.684,0.705897924608217,0.70835,0.717625,0.731475
622,EC,Economics,332,Antonio Doblas Madrid,0.825,0.8500000000000001,0.8,0.8500000000000001,0.825,0.8500000000000001
623,EC,Economics,340,Chun Zhu,0.6660320844755813,0.660852122689417,0.7137040979244278,0.7191846888008934,0.7151162790697674,0.6750177683013504
624,EC,Economics,380,Jeff E Biddle,0.8166499999999999,0.8333166683331666,0.8571352046282409,0.86665,0.883325,0.79999500049995
625,EC,Economics,401,Arijit Mukherjee,0.7352985298529854,0.6911941194119413,0.7499999999999998,0.7352985298529854,0.779425,0.7206220622062207
626,EC,Economics,404,Benjamin Luis Bushong,0.8534499999999998,0.810325,0.875012501250125,0.8214571457145715,0.8482348234823482,0.8660866086608661
627,EC,Economics,406,Susan J Linz,0.7000000000000001,0.55,0.7,0.8,0.65,0.8
628,EC,Economics,410,Christian Robert Ahlin,0.82255,0.822575,0.8387249999999999,0.8467846784678468,0.8387,0.8144999999999998
629,EC,Economics,420,Aubrey Justin Kirkpatrick,0.7699999999999999,0.718725,0.875012501250125,0.7499999999999999,0.7917,0.7082791720827917
630,EC,Economics,420,Kyooil Kim,0.7153518123667376,0.6984203575782203,0.7114935526449386,0.7222391547292493,0.7265640869388585,0.6679362177534024
631,EC,Economics,420,Soren Tyler Anderson,0.8235573557355738,0.7941544154415442,0.8676382361763824,0.8088250000000001,0.8382588258825884,0.8382250000000001
632,EC,Economics,421,Timothy J Vogelsang,0.9347750000000001,0.8586641335866413,0.9347750000000001,0.880425,0.8977102289771023,0.9239000000000002
633,EC,Economics,425,Jeff E Biddle,0.7583758375837585,0.7583758375837585,0.7758499999999999,0.7250000000000001,0.706920692069207,0.7750275027502751
634,EC,Economics,436,Leslie E Papke,0.875,0.875,0.875,0.875,0.8333250000000001,0.875
635,EC,Economics,438,Ben Zou,0.7262,0.737505249895002,0.76135,0.7619000000000001,0.7380999999999999,0.7625209995800084
636,EC,Economics,440,Oren D. Ziv,0.8642500000000001,0.8571000000000001,0.8235250000000001,0.8428249999999999,0.8428249999999999,0.8382499999999998
637,EC,Economics,441,Steven J Matusz,0.7353000000000001,0.6764676467646763,0.796875,0.7059205920592061,0.7500500050005001,0.6764676467646764
638,EC,Economics,450,Prabhat Barnwal,0.7083499999999999,0.7291520847915208,0.72915,0.7727272727272726,0.6667166716671667,0.7708520852085209
639,EC,Economics,460,Michael Edward Conlin,0.8594000000000002,0.8403909609039097,0.8542,0.828175,0.8350750000000001,0.8333833383338334
640,EC,Economics,480,Steve J Haider,0.9,0.9,0.9,0.9,0.9,0.9
641,EC,Economics,485,Scott Andrew Imberman,0.8333333333333333,0.7777777777777777,0.8333499999999999,0.75,0.80555,0.7499999999999999
642,EC,Economics,491,David C. Croson,0.7856922443941575,0.7856885734855498,0.7713947747377082,0.8014612452350699,0.7928409792223822,0.7785435095659329
643,EC,Economics,495,Charles L Ballard,0.9,0.8875,0.9,0.9,0.9,0.8624999999999999
644,EC,Economics,499,Prabhat Barnwal,0.75002500250025,0.7166750000000001,0.7333500000000001,0.750025,0.7166966696669668,0.7500249999999999
645,EC,Economics,499,Susan J Linz,0.624975,0.652775,0.7083250000000001,0.69445,0.6249625037496249,0.7222000000000001
646,ECE,Electrical & Computer Egr,101,Dean M Aslam,0.8181818181818182,0.7727272727272726,0.8181818181818181,0.863625,0.8409090909090908,0.8409090909090908
647,ECE,Electrical & Computer Egr,201,Kalyanmoy Deb,0.828125,0.78125,0.859375,0.78125,0.828125,0.8125
648,ECE,Electrical & Computer Egr,201,Tim Hogan,0.7894750000000001,0.8421342134213421,0.9078999999999999,0.75,0.8026500000000001,0.7638499999999999
649,ECE,Electrical & Computer Egr,202,Bingsen Wang,0.8033803380338035,0.7933250000000001,0.826675,0.7966500000000001,0.8433593359335934,0.7397260273972602
650,ECE,Electrical & Computer Egr,203,Gregory M Wierzba,0.4678571428571429,0.549259709968563,0.4678571428571428,0.5069444444444445,0.545811783794747,0.6840277777777777
651,ECE,Electrical & Computer Egr,230,Subir Kumar Biswas,0.6250249999999999,0.6956695669566957,0.6389144434222631,0.7228472847284729,0.6249875012498749,0.7391250000000001
652,ECE,Electrical & Computer Egr,280,Ming Han,0.786443446304614,0.7925091911764706,0.8214285714285714,0.8469387755102041,0.8061224489795917,0.7397959183673469
653,ECE,Electrical & Computer Egr,280,Yiming Deng,0.8541751735402204,0.7925091911764706,0.8622448979591837,0.8469387755102041,0.8061224489795917,0.7397959183673469
654,ECE,Electrical & Computer Egr,302,Dean M Aslam,0.434525,0.4940505949405059,0.6951444376152428,0.6220036877688998,0.45235,0.67265
655,ECE,Electrical & Computer Egr,303,Gregory M Wierzba,0.5000000000000001,0.570325,0.47501066780456574,0.5483637865180138,0.6612838716128386,0.6328132813281326
656,ECE,Electrical & Computer Egr,305,Virginia M Ayres,0.6000350035003501,0.600025,0.7279442042413014,0.664233576642336,0.507175,0.6250375037503751
657,ECE,Electrical & Computer Egr,313,Bahare Kiumarsi Khomartash,0.8170499999999998,0.804875,0.8231750000000001,0.7865713428657135,0.8170499999999998,0.7866
658,ECE,Electrical & Computer Egr,320,Joydeep Mitra,0.5367472979927947,0.6176652254478072,0.6060822992894263,0.6617510809141445,0.5955738548636131,0.6838136901698405
659,ECE,Electrical & Computer Egr,331,Andrew J Mason,0.8080916030534351,0.8026556776556778,0.8259113504556751,0.6271751297445811,0.7763278388278388,0.7763024013024011
660,ECE,Electrical & Computer Egr,345,Gregory M Wierzba,0.35748512054877435,0.40352027435949167,0.48186095138525875,0.49783113083829306,0.5241121872477804,0.48464138000605267
661,ECE,Electrical & Computer Egr,366,Ramakrishna Mukkamala,0.8152,0.7721813349688236,0.8424000000000001,0.7772000000000001,0.8369750000000001,0.6833537769600327
662,ECE,Electrical & Computer Egr,377,Tom Zimmermann,0.4757725772577258,0.49999999999999994,0.6371,0.6612838716128387,0.4516451645164516,0.604825
663,ECE,Electrical & Computer Egr,390,Elias G Strangas,0.6454500000000001,0.5136486351364864,0.5943596928185969,0.704525,0.6712828717128286,0.49999999999999994
664,ECE,Electrical & Computer Egr,402,Gregory M Wierzba,0.7917041704170418,0.7708229177082292,0.7708229177082292,0.6666916691669167,0.7291979197919792,0.7499999999999999
665,ECE,Electrical & Computer Egr,407,Jeffrey Allan Nanzer,0.946425,0.928575,0.928575,0.8393,0.875,0.85715
666,ECE,Electrical & Computer Egr,410,Sangmin Yoo,0.7241,0.7672249999999999,0.8189818981898189,0.6035,0.7068793120687931,0.7500250025002502
667,ECE,Electrical & Computer Egr,416,Shaunak D. Bopardikar,0.85,0.725,0.9,0.8,0.8250000000000001,0.7250000000000001
668,ECE,Electrical & Computer Egr,417,Vaibhav Srivastava,0.84375,0.78125,0.8125,0.8125,0.84375,0.71875
669,ECE,Electrical & Computer Egr,423,Joydeep Mitra,0.5441044104410441,0.5000249999999999,0.6764926492649265,0.45587058705870587,0.514725,0.47059705970597066
670,ECE,Electrical & Computer Egr,447,Robert J McGough,0.7916666666666666,0.84375,0.8437499999999999,0.8333333333333334,0.760852551393092,0.8229166666666666
671,ECE,Electrical & Computer Egr,448,Erin K Purcell,0.9091,0.9249999999999999,0.9091,0.86365,0.9091,0.875
672,ECE,Electrical & Computer Egr,456,Jian Ren,0.8472,0.8055194480551944,0.8472152784721528,0.791625,0.7777499999999999,0.82355
673,ECE,Electrical & Computer Egr,457,Tongtong Li,0.8467891802601692,0.8416511675966108,0.8416606386276739,0.8467791886032827,0.8225714875606482,0.7661556725508413
674,ECE,Electrical & Computer Egr,480,Lalita Udpa,0.71875,0.71875,0.7125000000000001,0.7125,0.6249999999999999,0.7500000000000001
675,ECE,Electrical & Computer Egr,480,Mi Zhang,0.7692307692307693,0.71875,0.75002500250025,0.7125,0.6249999999999999,0.7500000000000001
676,ECE,Electrical & Computer Egr,491,Daniel Morris,0.525,0.575,0.6749999999999999,0.3,0.35000000000000003,0.7499999999999999
677,EEM,Environmental Econ &Management,260,Veronique Theriault,0.75,0.790675,0.7812567189851645,0.7848749999999999,0.7916708329167083,0.7616499999999999
678,EEM,Environmental Econ &Management,320,Robert S Shupp,0.7894749999999999,0.7631486851314869,0.7763250000000002,0.842090790920908,0.7894750000000001,0.7777777777777777
679,EEM,Environmental Econ &Management,405,Satish Vasudev Joshi,0.833325,0.816675,0.884625,0.75,0.83335,0.85
680,EGR,Engineering,100,Jenahvive K Morgan,0.7488882150798463,0.6583635265700482,0.8055724417426543,0.734415977405689,0.7440242057488653,0.6963004144344486
681,EGR,Engineering,102,Jason Scott Smith,0.8687862153095454,0.8162723688201395,0.8722041480276534,0.7782384467590253,0.8315134971185927,0.7568742418115649
682,EGR,Engineering,393,Bernadette J Friedrich,0.7922991189894916,0.7569444444444445,0.7954474179385321,0.8715147521038223,0.8367890094291797,0.7604166666666669
683,EGR,Engineering,393,Garth Delyle Motschenbacher,0.7976397966594045,0.7422580972687581,0.8023334232533045,0.8615087826175246,0.82305310183775,0.7422580972687582
684,EGR,Engineering,393,Kathleen Tamara-Luchini Colbry,0.964275,0.89285,0.964275,0.964275,0.964275,0.928575
685,EGR,Engineering,393,Kyle Lynn Liechty,0.8437419271506071,0.7422580972687581,0.8349832013438925,0.8615087826175246,0.82305310183775,0.7422580972687582
686,EGR,Engineering,393,Rachel Lynn Mangiavellano,0.8081470800288392,0.7422580972687581,0.808148458211246,0.8615087826175246,0.82305310183775,0.7422580972687582
687,ENE,Environmental Engineering,280,Irene Xagoraraki,0.7619000000000001,0.7176282371762824,0.7376594420823396,0.75885,0.7617500000000001,0.74415
688,ENE,Environmental Engineering,421,Yadu N Pokhrel,0.75002500250025,0.6923249999999999,0.826932693269327,0.692325,0.7692519251925193,0.6923249999999999
689,ENE,Environmental Engineering,422,Phanikumar S Mantha,0.7229722972297228,0.7837500000000001,0.6959249999999999,0.7837999999999999,0.7567493250674933,0.75
690,ENE,Environmental Engineering,487,Alison Meta Cupples,0.8275672432756724,0.818943105689431,0.7931,0.8620387961203878,0.8447905209479051,0.8103249999999999
691,ENE,Environmental Engineering,489,Susan Jane Masten,0.8809630963096311,0.8273750000000001,0.8869250000000001,0.857160716071607,0.851210121012101,0.8333583358335832
692,ENG,English,129,Stephen Carl Arch,0.8214250000000002,0.761925,0.8571607160716072,0.821425,0.8452250000000001,0.761925
693,ENG,English,140,Natalie Michele Phillips,0.9230923092309231,0.9134749999999999,0.96,0.8846249999999999,0.7788471152884713,0.8845999999999999
694,ENG,English,204,Sheila M Contreras,0.859375,0.78125,0.90625,0.828125,0.6875,0.734375
695,ENG,English,210,Brian Edward Burns,0.729175,0.687525,0.8541749999999999,0.645825,0.5625062506250625,0.7083291670832917
696,ENG,English,210,Leonora Souza Paula,0.8158249999999999,0.8157934206579343,0.7894749999999999,0.815775,0.828925,0.7894710528947105
697,ENG,English,210,Sheng-Mei Ma,0.5714107178564288,0.6071500000000001,0.5713928607139288,0.607089291070893,0.5714107178564288,0.607114288571143
698,ENG,English,210,Sarah Margaret Panuska,0.6785571442855716,0.6785571442855716,0.89285,0.6428357164283572,0.7143,0.6071392860713929
699,ENG,English,211H,Kathleen Fitzpatrick,0.9583249999999999,0.8333583358335833,0.9166750000000001,0.9166749999999999,0.9375,0.7291729172917292
700,ENG,English,223,Teresa Ann Milbrodt,1.0,1.0,0.92855,1.0,1.0,0.964275
701,ENG,English,226,Curtis A VanDonkelaar,0.6249874987498749,0.5713928607139287,0.58925,0.6428250000000001,0.5,0.6964500000000001
702,ENG,English,226,Hannah Deborah Ensor,0.82895,0.684225,0.8289578957895789,0.6447250000000001,0.7762999999999999,0.697375
703,ENG,English,226,Teresa Ann Milbrodt,0.890625,0.828125,0.890625,0.8499900009999,0.953125,0.8125
704,ENG,English,228,Teresa Ann Milbrodt,0.923075,0.9038499999999999,0.9038499999999999,0.9038653865386539,0.9038499999999999,0.923075
705,ENG,English,229,Hannah Deborah Ensor,0.9411941194119413,0.9411941194119413,0.9558749999999999,0.9264749999999999,0.9411749999999999,0.9559000000000001
706,ENG,English,280,Joshua David Lam,0.85,0.75,0.775,0.6250000000000001,0.8,0.65
707,ENG,English,280,Jyotsna G Singh,0.7916749999999999,0.7083041695830418,1.0,0.9166750000000001,0.8333166683331668,0.7083041695830418
708,ENG,English,280,Nicole Lynn McCleese,0.7750000000000001,0.775,0.8611,0.8500000000000001,0.8055555555555555,0.6499999999999999
709,ENG,English,302,Lamar Loranzo Johnson,0.8125,0.8125,0.8125,0.84375,0.78125,0.84375
710,ENG,English,302,Xiqiao Wang,0.70835,0.6666583341665834,0.75,0.65,0.58335,0.624987501249875
711,ENG,English,308,Lamar Loranzo Johnson,0.9000150015001501,0.8928499999999999,0.78335,0.85,0.833325,0.8833500000000001
712,ENG,English,318,Stephen Shuen-Ching Deng,0.8068249999999999,0.6738999999999999,0.7142744892613934,0.7282728272827284,0.82955,0.6087108710871088
713,ENG,English,320B,Nicole Lynn McCleese,0.775,0.8,0.85,0.85,0.7500000000000001,0.775
714,ENG,English,320C,Stephen D Rachman,0.9,0.9,0.9,0.8500000000000001,0.875,0.825
715,ENG,English,320D,Gordon D Henry,0.65385,0.5576807680768077,0.807725,0.7308,0.5192269226922692,0.6923384676935387
716,ENG,English,323,Joshua David Lam,0.8889,0.7777499999999999,0.9027597240275973,0.7499750000000001,0.94445,0.7083
717,ENG,English,353,Sheila M Contreras,0.796875,0.796875,0.84375,0.8125,0.71875,0.859375
718,ENG,English,354,Edward S Watts,0.8333250000000001,0.7916749999999999,0.875,0.7916500000000001,0.74997500249975,0.7083
719,ENG,English,360,Salah Dean Assaf Hassan,0.7856964303569643,0.7499750024997501,0.7856964303569643,0.7499750000000001,0.7499750024997501,0.6428499999999999
720,ENG,English,362,William Johnsen,0.8125312531253126,0.77085,0.85415,0.6666916691669167,0.770825,0.8333250000000001
721,ENG,English,368,Jyotsna G Singh,0.75,0.625,0.875,0.71875,0.5625,0.59375
722,ENG,English,413,April Denise Bell,1.0,0.94445,1.0,0.972225,0.972225,0.916675
723,ENG,English,413,Tamara T. Butler,0.92855,0.92855,0.89285,0.928575,0.964275,0.92855
724,ENG,English,429,Hannah Deborah Ensor,1.0,0.94445,0.972225,0.94445,0.94445,0.94445
725,ENG,English,440,Tamar M Boyadjian,1.0,0.972225,0.972225,1.0,0.972225,1.0
726,ENG,English,473B,Gordon D Henry,0.8409090909090908,0.7500249999999999,0.9000109998900012,0.8181818181818182,0.5909090909090908,0.659090909090909
727,ENG,English,478B,JULIAN CARLOS CHAMBLISS,0.48072307230723077,0.48074807480748083,0.6666937493229336,0.557725,0.5962000000000001,0.53845
728,ENG,English,484B,Edward S Watts,0.65625,0.5625,0.6875,0.625,0.625,0.53125
729,ENG,English,492H,Sheng-Mei Ma,0.7499999999999999,0.666675,0.79165,0.749975,0.8333250000000001,0.6666666666666666
730,ENT,Entomology,111,Howard Lee Russell,0.9500000000000001,0.9,0.8,0.9,0.9,0.9
731,ENT,Entomology,205,Amanda Rae Lorenz,0.9290311138137225,0.8411877977095369,0.8659782608695653,0.9020626393675248,0.8919268193796879,0.7770345596432553
732,ENT,Entomology,205,George W Bird,0.821425,0.8035749999999998,0.8076674563859575,0.7500249999999998,0.76785,0.6607500000000002
733,ENT,Entomology,451,Hock Wee H. Chung,0.9750000000000001,0.9750000000000001,0.9750000000000001,0.9750000000000001,0.9750000000000001,0.925
734,ENT,Entomology,479,Matthew J Grieshop,0.9107249999999999,0.8035446455354466,0.910725,0.7500250000000002,0.8750125012501252,0.6730999999999999
735,EPI,Epidemiology,280,Dorothy R Pathak,0.925,0.8750000000000001,0.9500000000000001,0.8125,0.7250000000000001,0.8750000000000001
736,EPI,Epidemiology,390,David A Barondess,0.6715884915408773,0.6813392766690307,0.7199834676586072,0.68374730575798,0.6258103727714749,0.7434657076284065
737,ESHP,Entrepreneurship,170,Aubrey Anton Wigner,0.9479250000000001,0.9375,0.9583249999999999,0.9479250000000001,0.9583249999999999,0.9270750000000001
738,ESHP,Entrepreneurship,190,Aubrey Anton Wigner,0.8749596904224445,0.8841365863413659,0.8618309381011656,0.8487999999999999,0.8081249999999999,0.8604389561043897
739,ESHP,Entrepreneurship,190,Kenneth Paul Szymusiak,0.8697129909365559,0.8605360536053605,0.7985798937474459,0.8315500000000001,0.7889461053894612,0.8475000000000001
740,ESHP,Entrepreneurship,190,Kevin A Miceli,0.800027144408252,0.847575,0.801473961917871,0.8048804880488049,0.7987500000000001,0.85975
741,ESHP,Entrepreneurship,190,Michelle Snitgen,0.9078999999999999,0.8472,0.8157749999999999,0.8552749999999999,0.789475,0.8815881588158815
742,ESHP,Entrepreneurship,190,Neil David Kane,0.824346310284718,0.847575,0.7867780055468466,0.8048804880488049,0.7987500000000001,0.85975
743,ESHP,Entrepreneurship,190,Renee Coleen Brown,0.875,0.8472,0.8194430556944305,0.8552749999999999,0.789475,0.8815881588158815
744,ESHP,Entrepreneurship,190,Thomas Stewart,0.7916112191626574,0.8841365863413659,0.7749677488712106,0.8487999999999999,0.8081249999999999,0.8604389561043897
745,ESHP,Entrepreneurship,202,Ayalla A Ruvio,0.9500000000000001,0.9500000000000001,0.9500000000000001,0.9500000000000001,0.85,0.9500000000000001
746,ESHP,Entrepreneurship,480,Forrest S Carter,0.9500000000000001,1.0,1.0,1.0,0.9,0.9500000000000001
747,ESHP,Entrepreneurship,491,Neil David Kane,0.9500000000000001,0.9,0.85,0.9500000000000001,0.75,0.9
748,FI,Finance and Insurance,250,Andrew Yurievich Simonov,0.8499749999999999,0.8750249999999999,0.7499999999999999,0.8653801776854737,0.89285,0.9
749,FI,Finance and Insurance,311,Mingming Qiu,0.6844799344799345,0.7440104433295793,0.7562352182326383,0.7559377559377559,0.743904313082676,0.6845055282555282
750,FI,Finance and Insurance,311,Ralph Carmichael,0.8750125012501249,0.892875,0.8863347120585429,0.8714250000000001,0.8499900009999,0.8356664333566645
751,FI,Finance and Insurance,311,Thomas Rimer,0.9078379192608957,0.8797700341434024,0.8679804224626482,0.891494275959028,0.887139700713066,0.8135984734357739
752,FI,Finance and Insurance,311H,Mingming Qiu,0.77085,0.729175,0.8333499999999999,0.7917,0.7917041704170417,0.770825
753,FI,Finance and Insurance,312,James B Wiggins,0.5921052631578946,0.6578947368421052,0.7361184418874697,0.5789473684210527,0.7236842105263158,0.763157894736842
754,FI,Finance and Insurance,312,Mahdi Nezafat,0.822925,0.8333500000000001,0.874962503749625,0.7716978302169784,0.7812249999999998,0.8477902209779025
755,FI,Finance and Insurance,312,Ryan Dwight Israelsen,0.8390339033903391,0.8263576357635765,0.8684491706522846,0.86445,0.8390678135627126,0.8405340534053406
756,FI,Finance and Insurance,320,Thomas Rimer,0.8566356635663565,0.825125,0.828811174756306,0.8394500000000001,0.8448500000000001,0.790625
757,FI,Finance and Insurance,321,Zoran Ivkovich,0.6765,0.7205970597059707,0.703139942620338,0.671875,0.7647,0.6617661766176617
758,FI,Finance and Insurance,413,James B Wiggins,0.8139749999999999,0.8023249999999998,0.8333418654653425,0.7732499999999998,0.8197819781978197,0.7557999999999999
759,FI,Finance and Insurance,414,Hao Jiang,0.8333749999999999,0.8055249999999998,0.85715,0.841275,0.8266,0.7991499999999999
760,FI,Finance and Insurance,414,Min Seon Kim,0.596775,0.6531999999999999,0.7844772289929443,0.7176782321767823,0.645175,0.7096499999999999
761,FI,Finance and Insurance,414,Zsuzsanna Fluck,0.6333000000000001,0.7166750000000001,0.7333,0.7833499999999999,0.666675,0.783325
762,FI,Finance and Insurance,444,Zsuzsanna Fluck,0.7976547654765478,0.8452595259525953,0.8375249396198676,0.8214571457145713,0.6666333366663334,0.8690499999999999
763,FI,Finance and Insurance,451,Kirt C Butler,0.9422999999999999,0.9038499999999999,0.9374932293359333,0.923075,0.9038499999999999,0.846175
764,FI,Finance and Insurance,451,Taejung Kim,0.777022297770223,0.777022297770223,0.8402877697841726,0.8176,0.8194250000000001,0.74305
765,FI,Finance and Insurance,455,Antoinette Canart Tessmer,0.8255325532553256,0.8773122687731227,0.8087785481239805,0.8348915108489152,0.825475,0.8820499999999999
766,FI,Finance and Insurance,455,Iskandar Aditya Arifin,0.43753124687531253,0.8125062506250624,0.6666916691669167,0.7291979197919792,0.479175,0.7917041704170418
767,FI,Finance and Insurance,457,Stephen M Schiestel,0.933325,0.899975,0.9666750000000001,0.8999850014998501,0.9500000000000001,0.9500000000000001
768,FI,Finance and Insurance,470,Stephen M Schiestel,0.9,0.9,0.9,0.9,0.9,0.9
769,FI,Finance and Insurance,473,Igor Osobov,0.7899999999999999,0.77,0.7949999999999999,0.8112188781121888,0.78,0.7799999999999999
770,FI,Finance and Insurance,478,Dmitriy Muravyev,0.8369586958695869,0.8308749999999999,0.8750126839167933,0.8492500000000001,0.8115749999999999,0.8296999999999999
771,FI,Finance and Insurance,480,Mark D Schroder,0.583375,0.5833250000000001,0.6600334809374662,0.6111388861113889,0.629625,0.657375
772,FI,Finance and Insurance,481,Eric Brian Waggoner V,0.9091,0.9204329567043296,0.7726727327267274,0.92045,0.7726727327267274,0.8976852314768523
773,FI,Finance and Insurance,491,Antoinette Canart Tessmer,0.85,0.8,0.9500000000000001,0.7,0.85,0.9
774,FI,Finance and Insurance,491,Kimberly A Hadlock,0.91665,0.91665,0.91665,0.75,0.91665,0.91665
775,FI,Finance and Insurance,491,Ryan Dwight Israelsen,0.8541854185418541,0.8958249999999999,0.9090933886100807,0.875012501250125,0.8333250000000001,0.9166750000000001
776,FIM,Food Industry Management,210,Larry Thomas Zink,0.7778,0.750025,0.8611249999999999,0.861125,0.8333499999999999,0.7777999999999999
777,FIM,Food Industry Management,220,Dave D Weatherspoon,0.7928711037959059,0.7642445747197366,0.7847249999999999,0.816141651225036,0.8070811477938908,0.7638736126387361
778,FIM,Food Industry Management,335,David Leonardo Ortega Newman,0.7840250000000001,0.8067443255674434,0.7954204579542046,0.74995,0.7953954604539546,0.71585
779,FIM,Food Industry Management,439,Michael Adetayo Olabisi,0.6666750000000001,0.7083041695830417,0.6875194199896425,0.7083750000000001,0.591675,0.7333483348334835
780,FIM,Food Industry Management,460,David Leonardo Ortega Newman,0.8068,0.8181750000000001,0.8452500000000001,0.8181750000000001,0.8068,0.8181750000000001
781,FLM,Film Studies,200,Jeff C Wray,0.9705999999999999,0.9705999999999999,0.9117911791179117,0.9411749999999999,0.9411941194119413,0.9411749999999999
782,FLM,Film Studies,230,Jordan Nathaniel Schonig,0.904775,0.863075,0.8597735887716422,0.863075,0.892875,0.8928750000000001
783,FLM,Film Studies,260,Peter Michael Johnston,1.0,0.94445,1.0,0.9558749999999999,0.9583249999999999,0.91665
784,FLM,Film Studies,301,Jordan Nathaniel Schonig,1.0,0.9868499999999999,0.9500000000000001,0.9125,0.9874999999999999,0.9624999999999999
785,FLM,Film Studies,334,Rick Lane Blackwood,0.928575,0.928575,0.928575,0.9107250000000001,0.8928749999999999,0.928575
786,FLM,Film Studies,334,Swarnavel Eswaran Pillai,0.9583249999999999,0.9583249999999999,0.9583249999999999,1.0,0.9583249999999999,1.0
787,FLM,Film Studies,381,Jordan Nathaniel Schonig,0.9624999999999999,0.8875,0.9500000000000001,0.9375,0.9624999999999999,0.875
788,FLM,Film Studies,400,Robert James Burgoyne,0.9,0.9,1.0,0.7500000000000001,0.9,0.9
789,FLM,Film Studies,434,William Vincent,0.875,0.875,0.8055555555555556,0.8749999999999999,0.7750000000000001,0.9500000000000001
790,FLM,Film Studies,435B,Jeff C Wray,0.9166750000000001,0.91665,0.9166750000000001,0.8333166683331668,0.7083,1.0
791,FLM,Film Studies,450,Juliet F Guzzetta,1.0,0.96875,0.96875,0.96875,0.96875,0.9375
792,FLM,Film Studies,480,William Vincent,0.9,0.85,0.8,0.9500000000000001,0.9,0.9500000000000001
793,FOR,Forestry,101,James Charles Rivard,0.7428512651717754,0.6428718370705617,0.6953195319531953,0.7000102859493932,0.8014463660695903,0.6142394322739895
794,FOR,Forestry,202,James Charles Rivard,0.897075,0.8456,0.8235499999999999,0.845575,0.8456095609560955,0.79995
795,FOR,Forestry,212,Mojgan Nejad,0.85,0.85,0.8,0.8,0.85,0.9
796,FOR,Forestry,330,Emily Silver Huff,0.756425,0.69375,0.7960587088165862,0.74375,0.7000000000000001,0.675
797,FOR,Forestry,372,Andrew O Finley,0.947375,0.9342000000000001,0.9342249999999999,0.8947499999999999,0.9078999999999999,0.8026552655265526
798,FOR,Forestry,412,Justin M Kunkle,0.9091,0.8977102289771023,0.8676394460980976,0.8409090909090908,0.8068249999999999,0.8522749999999999
799,FOR,Forestry,414,Mojgan Nejad,0.6590999999999999,0.8500000000000001,0.6363636363636362,0.7727272727272727,0.6818181818181817,0.7727249999999999
